# WARNING: this file is not sorted!
# db	id                         alt	 E-value	adj_p-value	log_adj_p-value	bin_location	bin_width	total_width	sites_in_bin	total_sites	p_success	 p-value	mult_tests
   1	FILTER_LEN10_914 FILTER_LEN10_914	1.3e-123	   8.6e-127	        -290.27	       -48.5	       74	        171	         487	        523	  0.43275	5.9e-131	     14703
   1	FILTER_LEN10_915 FILTER_LEN10_915	2.2e-109	   1.5e-112	        -257.52	       -41.5	       88	        171	         461	        471	  0.51462	9.9e-117	     14703
   1	FILTER_LEN10_916 FILTER_LEN10_916	9.5e-081	   6.3e-084	        -191.58	       -38.5	       94	        171	         352	        354	  0.54971	4.3e-088	     14703
   1	FILTER_LEN10_917 FILTER_LEN10_917	3.0e-088	   2.0e-091	        -208.85	       -50.0	       71	        171	         401	        455	  0.41520	1.4e-095	     14703
   1	FILTER_LEN10_918 FILTER_LEN10_918	2.5e-045	   1.7e-048	        -110.02	       -40.0	       91	        171	         203	        205	  0.53216	1.1e-052	     14703
   1	FILTER_LEN10_919 FILTER_LEN10_919	6.7e-076	   4.5e-079	        -180.40	       -47.0	       75	        171	         299	        317	  0.43860	3.1e-083	     14703
   1	FILTER_LEN10_920 FILTER_LEN10_920	3.3e-120	   2.2e-123	        -282.44	       -45.5	       80	        171	         475	        495	  0.46784	1.5e-127	     14703
   1	FILTER_LEN10_921 FILTER_LEN10_921	9.9e-092	   6.6e-095	        -216.85	       -46.0	       79	        171	         380	        401	  0.46199	4.5e-099	     14703
   1	FILTER_LEN10_922 FILTER_LEN10_922	9.1e-130	   6.1e-133	        -304.44	       -41.5	       88	        171	         507	        512	  0.51462	4.1e-137	     14703
   1	FILTER_LEN10_923 FILTER_LEN10_923	6.9e-078	   4.6e-081	        -184.98	       -47.0	       77	        171	         309	        325	  0.45029	3.1e-085	     14703
   1	FILTER_LEN10_924 FILTER_LEN10_924	9.5e-111	   6.3e-114	        -260.65	       -49.0	       73	        171	         422	        451	  0.42690	4.3e-118	     14703
   1	FILTER_LEN10_925 FILTER_LEN10_925	7.0e-105	   4.6e-108	        -247.15	       -46.5	       78	        171	         405	        423	  0.45614	3.2e-112	     14703
   1	FILTER_LEN10_926 FILTER_LEN10_926	1.5e-099	   1.0e-102	        -234.85	       -47.0	       77	        171	         410	        437	  0.45029	6.9e-107	     14703
   1	FILTER_LEN10_927 FILTER_LEN10_927	1.2e-073	   8.0e-077	        -175.22	       -49.0	       73	        171	         271	        285	  0.42690	5.5e-081	     14703
   1	FILTER_LEN10_928 FILTER_LEN10_928	1.7e-076	   1.2e-079	        -181.76	       -42.0	       87	        171	         361	        377	  0.50877	7.9e-084	     14703
   1	FILTER_LEN10_929 FILTER_LEN10_929	9.3e-103	   6.2e-106	        -242.25	       -44.0	       83	        171	         437	        456	  0.48538	4.2e-110	     14703
   1	FILTER_LEN10_930 FILTER_LEN10_930	3.5e-096	   2.4e-099	        -227.10	       -45.5	       80	        171	         369	        381	  0.46784	1.6e-103	     14703
   1	FILTER_LEN10_931 FILTER_LEN10_931	9.0e-133	   6.0e-136	        -311.36	       -45.0	       81	        171	         488	        499	  0.47368	4.1e-140	     14703
   1	FILTER_LEN10_932 FILTER_LEN10_932	1.2e-060	   8.1e-064	        -145.28	       -49.0	       73	        171	         265	        291	  0.42690	5.5e-068	     14703
   1	FILTER_LEN10_933 FILTER_LEN10_933	6.6e-056	   4.4e-059	        -134.37	       -46.0	       79	        171	         233	        244	  0.46199	3.0e-063	     14703
   1	FILTER_LEN10_934 FILTER_LEN10_934	3.4e-083	   2.3e-086	        -197.20	       -44.5	       82	        171	         339	        351	  0.47953	1.5e-090	     14703
   1	FILTER_LEN10_935 FILTER_LEN10_935	3.6e-115	   2.4e-118	        -270.82	       -47.0	       77	        171	         438	        459	  0.45029	1.7e-122	     14703
   1	FILTER_LEN10_936 FILTER_LEN10_936	1.1e-104	   7.0e-108	        -246.73	       -50.5	       70	        171	         407	        445	  0.40936	4.8e-112	     14703
   1	FILTER_LEN10_937 FILTER_LEN10_937	4.9e-078	   3.3e-081	        -185.33	       -44.5	       82	        171	         293	        298	  0.47953	2.2e-085	     14703
   1	FILTER_LEN10_938 FILTER_LEN10_938	3.4e-112	   2.3e-115	        -263.98	       -44.5	       82	        171	         461	        480	  0.47953	1.5e-119	     14703
   1	FILTER_LEN10_939 FILTER_LEN10_939	5.2e-107	   3.5e-110	        -252.05	       -46.5	       78	        171	         415	        434	  0.45614	2.3e-114	     14703
   1	FILTER_LEN10_940 FILTER_LEN10_940	2.4e-104	   1.6e-107	        -245.93	       -45.0	       81	        171	         447	        471	  0.47368	1.1e-111	     14703
   1	FILTER_LEN10_941 FILTER_LEN10_941	8.6e-055	   5.8e-058	        -131.80	       -37.5	       94	        171	         263	        267	  0.54971	3.9e-062	     14703
   1	FILTER_LEN10_942 FILTER_LEN10_942	5.0e-106	   3.3e-109	        -249.79	       -49.0	       73	        171	         454	        501	  0.42690	2.2e-113	     14703
   1	FILTER_LEN10_943 FILTER_LEN10_943	2.1e-093	   1.4e-096	        -220.69	       -41.0	       89	        171	         401	        409	  0.52047	9.7e-101	     14703
   1	FILTER_LEN10_944 FILTER_LEN10_944	7.7e-042	   5.1e-045	        -101.98	       -48.5	       70	        171	         162	        173	  0.40936	3.5e-049	     14703
   1	FILTER_LEN10_945 FILTER_LEN10_945	5.4e-130	   3.6e-133	        -304.96	       -43.0	       85	        171	         526	        540	  0.49708	2.5e-137	     14703
   1	FILTER_LEN10_946 FILTER_LEN10_946	1.0e-042	   6.8e-046	        -104.01	       -49.0	       73	        171	         164	        172	  0.42690	4.6e-050	     14703
   1	FILTER_LEN10_947 FILTER_LEN10_947	2.7e-059	   1.8e-062	        -142.17	       -42.0	       87	        171	         258	        264	  0.50877	1.2e-066	     14703
   1	FILTER_LEN10_948 FILTER_LEN10_948	8.0e-086	   5.4e-089	        -203.25	       -42.0	       87	        171	         356	        363	  0.50877	3.6e-093	     14703
   1	FILTER_LEN10_949 FILTER_LEN10_949	1.6e-071	   1.1e-074	        -170.30	       -40.5	       88	        171	         296	        300	  0.51462	7.4e-079	     14703
   1	FILTER_LEN10_950 FILTER_LEN10_950	9.9e-114	   6.6e-117	        -267.52	       -44.5	       82	        171	         461	        478	  0.47953	4.5e-121	     14703
   1	FILTER_LEN10_951 FILTER_LEN10_951	1.3e-098	   8.8e-102	        -232.68	       -44.0	       83	        171	         392	        403	  0.48538	6.0e-106	     14703
   1	FILTER_LEN10_952 FILTER_LEN10_952	9.1e-125	   6.0e-128	        -292.93	       -47.5	       76	        171	         470	        493	  0.44444	4.1e-132	     14703
   1	FILTER_LEN10_953 FILTER_LEN10_953	9.2e-139	   6.1e-142	        -325.15	       -46.5	       78	        171	         534	        559	  0.45614	4.2e-146	     14703
   1	FILTER_LEN10_954 FILTER_LEN10_954	6.6e-139	   4.4e-142	        -325.48	       -43.0	       85	        171	         552	        565	  0.49708	3.0e-146	     14703
   1	FILTER_LEN10_955 FILTER_LEN10_955	2.7e-067	   1.8e-070	        -160.61	       -46.0	       79	        171	         258	        266	  0.46199	1.2e-074	     14703
   1	FILTER_LEN10_956 FILTER_LEN10_956	2.5e-100	   1.7e-103	        -236.65	       -46.5	       78	        171	         384	        400	  0.45614	1.1e-107	     14703
   1	FILTER_LEN10_957 FILTER_LEN10_957	2.4e-100	   1.6e-103	        -236.69	       -48.5	       74	        171	         378	        400	  0.43275	1.1e-107	     14703
   1	FILTER_LEN10_958 FILTER_LEN10_958	5.1e-074	   3.4e-077	        -176.09	       -42.5	       84	        171	         327	        341	  0.49123	2.3e-081	     14703
   1	FILTER_LEN10_959 FILTER_LEN10_959	2.6e-133	   1.7e-136	        -312.60	       -42.0	       87	        171	         542	        553	  0.50877	1.2e-140	     14703
   1	FILTER_LEN10_960 FILTER_LEN10_960	5.9e-155	   4.0e-158	        -362.43	       -45.5	       80	        171	         578	        596	  0.46784	2.7e-162	     14703
   1	FILTER_LEN10_961 FILTER_LEN10_961	1.8e-052	   1.2e-055	        -126.45	       -39.5	       90	        171	         251	        258	  0.52632	8.3e-060	     14703
   1	FILTER_LEN10_962 FILTER_LEN10_962	1.7e-111	   1.1e-114	        -262.39	       -44.5	       82	        171	         490	        518	  0.47953	7.5e-119	     14703
   1	FILTER_LEN10_963 FILTER_LEN10_963	5.0e-086	   3.4e-089	        -203.72	       -48.5	       72	        171	         338	        365	  0.42105	2.3e-093	     14703
   1	FILTER_LEN10_964 FILTER_LEN10_964	5.5e-131	   3.7e-134	        -307.25	       -46.0	       79	        171	         525	        552	  0.46199	2.5e-138	     14703
   1	FILTER_LEN10_965 FILTER_LEN10_965	4.0e-102	   2.7e-105	        -240.78	       -41.5	       88	        171	         415	        421	  0.51462	1.8e-109	     14703
   1	FILTER_LEN10_966 FILTER_LEN10_966	9.2e-102	   6.1e-105	        -239.96	       -43.0	       85	        171	         429	        443	  0.49708	4.2e-109	     14703
   1	FILTER_LEN10_967 FILTER_LEN10_967	9.8e-117	   6.5e-120	        -274.43	       -48.5	       74	        171	         444	        472	  0.43275	4.4e-124	     14703
   1	FILTER_LEN10_968 FILTER_LEN10_968	2.2e-150	   1.5e-153	        -351.90	       -49.5	       72	        171	         583	        632	  0.42105	1.0e-157	     14703
   1	FILTER_LEN10_969 FILTER_LEN10_969	5.1e-114	   3.4e-117	        -268.17	       -45.5	       80	        171	         448	        466	  0.46784	2.3e-121	     14703
   1	FILTER_LEN10_970 FILTER_LEN10_970	3.1e-105	   2.0e-108	        -247.97	       -41.0	       89	        171	         444	        452	  0.52047	1.4e-112	     14703
   1	FILTER_LEN10_971 FILTER_LEN10_971	7.5e-116	   5.0e-119	        -272.39	       -40.0	       91	        171	         463	        465	  0.53216	3.4e-123	     14703
   1	FILTER_LEN10_972 FILTER_LEN10_972	2.1e-131	   1.4e-134	        -308.23	       -49.0	       73	        171	         525	        569	  0.42690	9.3e-139	     14703
   1	FILTER_LEN10_973 FILTER_LEN10_973	2.6e-058	   1.7e-061	        -139.92	       -44.0	       83	        171	         246	        254	  0.48538	1.2e-065	     14703
   1	FILTER_LEN10_974 FILTER_LEN10_974	8.7e-088	   5.8e-091	        -207.78	       -42.0	       87	        171	         398	        413	  0.50877	3.9e-095	     14703
   1	FILTER_LEN10_975 FILTER_LEN10_975	1.7e-069	   1.1e-072	        -165.65	       -50.5	       70	        171	         267	        288	  0.40936	7.8e-077	     14703
   1	FILTER_LEN10_976 FILTER_LEN10_976	3.7e-078	   2.5e-081	        -185.60	       -46.5	       78	        171	         298	        309	  0.45614	1.7e-085	     14703
   1	FILTER_LEN10_977 FILTER_LEN10_977	4.8e-101	   3.2e-104	        -238.31	       -45.5	       80	        171	         392	        406	  0.46784	2.2e-108	     14703
   1	FILTER_LEN10_978 FILTER_LEN10_978	2.2e-093	   1.4e-096	        -220.68	       -46.0	       79	        171	         410	        439	  0.46199	9.8e-101	     14703
   1	FILTER_LEN10_979 FILTER_LEN10_979	4.5e-070	   3.0e-073	        -166.98	       -42.0	       87	        171	         294	        299	  0.50877	2.1e-077	     14703
   1	FILTER_LEN10_980 FILTER_LEN10_980	1.0e-063	   6.8e-067	        -152.35	       -49.0	       73	        171	         259	        279	  0.42690	4.7e-071	     14703
   1	FILTER_LEN10_981 FILTER_LEN10_981	4.1e-092	   2.8e-095	        -217.73	       -47.0	       77	        171	         398	        429	  0.45029	1.9e-099	     14703
   1	FILTER_LEN10_982 FILTER_LEN10_982	1.6e-058	   1.0e-061	        -140.42	       -41.5	       88	        171	         255	        260	  0.51462	7.0e-066	     14703
   1	FILTER_LEN10_983 FILTER_LEN10_983	3.6e-114	   2.4e-117	        -268.52	       -44.0	       83	        171	         496	        520	  0.48538	1.6e-121	     14703
   1	FILTER_LEN10_984 FILTER_LEN10_984	5.1e-102	   3.4e-105	        -240.55	       -40.5	       90	        171	         445	        454	  0.52632	2.3e-109	     14703
   1	FILTER_LEN10_985 FILTER_LEN10_985	1.7e-057	   1.1e-060	        -138.03	       -42.0	       87	        171	         247	        252	  0.50877	7.7e-065	     14703
   1	FILTER_LEN10_986 FILTER_LEN10_986	7.6e-141	   5.1e-144	        -329.95	       -46.5	       78	        171	         546	        572	  0.45614	3.5e-148	     14703
   1	FILTER_LEN10_987 FILTER_LEN10_987	3.7e-129	   2.5e-132	        -303.03	       -46.5	       78	        171	         480	        498	  0.45614	1.7e-136	     14703
   1	FILTER_LEN10_988 FILTER_LEN10_988	1.8e-064	   1.2e-067	        -154.10	       -47.5	       76	        171	         257	        271	  0.44444	8.1e-072	     14703
   1	FILTER_LEN10_989 FILTER_LEN10_989	1.0e-070	   6.6e-074	        -168.50	       -44.0	       83	        171	         283	        290	  0.48538	4.5e-078	     14703
   1	FILTER_LEN10_990 FILTER_LEN10_990	5.3e-142	   3.6e-145	        -332.60	       -38.0	       95	        171	         615	        619	  0.55556	2.4e-149	     14703
   1	FILTER_LEN10_991 FILTER_LEN10_991	1.1e-083	   7.6e-087	        -198.30	       -41.0	       89	        171	         375	        385	  0.52047	5.2e-091	     14703
   1	FILTER_LEN10_992 FILTER_LEN10_992	1.1e-020	   7.4e-024	         -53.26	       -47.0	       77	        171	          98	        103	  0.45029	5.1e-028	     14703
   1	FILTER_LEN10_993 FILTER_LEN10_993	2.9e-041	   2.0e-044	        -100.64	       -44.5	       82	        171	         182	        189	  0.47953	1.3e-048	     14703
   1	FILTER_LEN10_994 FILTER_LEN10_994	5.5e-114	   3.7e-117	        -268.10	       -50.5	       70	        171	         421	        454	  0.40936	2.5e-121	     14703
   1	FILTER_LEN10_995 FILTER_LEN10_995	6.7e-123	   4.5e-126	        -288.63	       -51.5	       68	        171	         451	        492	  0.39766	3.0e-130	     14703
   1	FILTER_LEN10_996 FILTER_LEN10_996	4.1e-128	   2.7e-131	        -300.64	       -46.0	       79	        171	         492	        512	  0.46199	1.8e-135	     14703
   1	FILTER_LEN10_997 FILTER_LEN10_997	5.5e-092	   3.7e-095	        -217.44	       -42.5	       86	        171	         402	        416	  0.50292	2.5e-099	     14703
   1	FILTER_LEN10_998 FILTER_LEN10_998	2.3e-078	   1.5e-081	        -186.08	       -42.0	       87	        171	         320	        325	  0.50877	1.0e-085	     14703
   1	FILTER_LEN10_999 FILTER_LEN10_999	2.7e-094	   1.8e-097	        -222.77	       -41.0	       89	        171	         377	        380	  0.52047	1.2e-101	     14703
   1	FILTER_LEN20_0  FILTER_LEN20_0	5.3e-107	   3.5e-110	        -252.03	       -46.5	       68	        161	         374	        392	  0.42236	2.7e-114	     13038
   1	FILTER_LEN20_1  FILTER_LEN20_1	3.7e-112	   2.5e-115	        -263.88	       -48.0	       65	        161	         399	        428	  0.40373	1.9e-119	     13038
   1	FILTER_LEN20_2  FILTER_LEN20_2	2.7e-105	   1.8e-108	        -248.09	       -48.5	       64	        161	         371	        399	  0.39752	1.4e-112	     13038
   1	FILTER_LEN20_3  FILTER_LEN20_3	2.8e-099	   1.9e-102	        -234.24	       -48.5	       64	        161	         334	        354	  0.39752	1.4e-106	     13038
   1	FILTER_LEN20_4  FILTER_LEN20_4	4.7e-129	   3.2e-132	        -302.79	       -42.0	       77	        161	         499	        514	  0.47826	2.4e-136	     13038
   1	FILTER_LEN20_5  FILTER_LEN20_5	3.5e-093	   2.3e-096	        -220.21	       -47.5	       66	        161	         329	        349	  0.40994	1.8e-100	     13038
   1	FILTER_LEN20_6  FILTER_LEN20_6	7.7e-065	   5.1e-068	        -154.94	       -46.5	       68	        161	         264	        286	  0.42236	3.9e-072	     13038
   1	FILTER_LEN20_7  FILTER_LEN20_7	7.6e-081	   5.1e-084	        -191.80	       -46.0	       69	        161	         299	        315	  0.42857	3.9e-088	     13038
   1	FILTER_LEN20_8  FILTER_LEN20_8	4.1e-098	   2.7e-101	        -231.56	       -43.0	       75	        161	         365	        375	  0.46584	2.1e-105	     13038
   1	FILTER_LEN20_9  FILTER_LEN20_9	2.0e-080	   1.3e-083	        -190.84	       -41.5	       76	        161	         330	        344	  0.47205	1.0e-087	     13038
   1	FILTER_LEN20_10 FILTER_LEN20_10	3.3e-058	   2.2e-061	        -139.66	       -49.0	       59	        161	         200	        218	  0.36646	1.7e-065	     13038
   1	FILTER_LEN20_11 FILTER_LEN20_11	4.3e-092	   2.9e-095	        -217.68	       -42.5	       76	        161	         364	        377	  0.47205	2.2e-099	     13038
   1	FILTER_LEN20_12 FILTER_LEN20_12	1.4e-008	   9.4e-012	         -25.39	       -45.0	       71	        161	          53	         56	  0.44099	7.2e-016	     13038
   1	FILTER_LEN20_13 FILTER_LEN20_13	1.8e-081	   1.2e-084	        -193.26	       -49.0	       63	        161	         296	        322	  0.39130	9.0e-089	     13038
   1	FILTER_LEN20_14 FILTER_LEN20_14	3.2e-024	   2.1e-027	         -61.43	       -47.5	       66	        161	          91	         94	  0.40994	1.6e-031	     13038
   1	FILTER_LEN20_15 FILTER_LEN20_15	4.5e-090	   3.0e-093	        -213.03	       -46.0	       69	        161	         349	        373	  0.42857	2.3e-097	     13038
   1	FILTER_LEN20_16 FILTER_LEN20_16	5.1e-064	   3.4e-067	        -153.05	       -39.0	       83	        161	         270	        274	  0.51553	2.6e-071	     13038
   1	FILTER_LEN20_17 FILTER_LEN20_17	8.1e-077	   5.4e-080	        -182.52	       -48.0	       65	        161	         276	        295	  0.40373	4.2e-084	     13038
   1	FILTER_LEN20_18 FILTER_LEN20_18	1.0e-123	   6.8e-127	        -290.51	       -50.5	       60	        161	         385	        410	  0.37267	5.2e-131	     13038
