# WARNING: this file is not sorted!
# db	id                         alt	 E-value	adj_p-value	log_adj_p-value	bin_location	bin_width	total_width	sites_in_bin	total_sites	p_success	 p-value	mult_tests
   1	FILTER_LEN20_258 FILTER_LEN20_258	2.0e-065	   1.3e-068	        -156.30	         0.0	       88	       3982	        1829	      53120	  0.02210	6.7e-072	      1990
   1	FILTER_LEN20_259 FILTER_LEN20_259	2.9e-083	   1.9e-086	        -197.38	         0.0	       74	       3982	        1691	      53872	  0.01858	9.6e-090	      1990
   1	FILTER_LEN20_260 FILTER_LEN20_260	2.5e-103	   1.7e-106	        -243.57	         0.0	       84	       3982	        1952	      53834	  0.02109	8.3e-110	      1990
   1	FILTER_LEN20_261 FILTER_LEN20_261	1.4e-120	   9.6e-124	        -283.25	         0.0	      172	       3982	        3530	      53670	  0.04319	4.8e-127	      1990
   1	FILTER_LEN20_265 FILTER_LEN20_265	3.7e-332	   2.5e-335	        -770.45	         0.0	       86	       3982	        2685	      52950	  0.02160	1.3e-338	      1990
   1	FILTER_LEN20_266 FILTER_LEN20_266	8.1e-093	   5.4e-096	        -219.36	         0.0	       66	       3982	        1587	      53873	  0.01657	2.7e-099	      1990
   1	FILTER_LEN20_268 FILTER_LEN20_268	2.0e-162	   1.3e-165	        -379.66	         0.0	       74	       3982	        1976	      53559	  0.01858	6.5e-169	      1990
   1	FILTER_LEN20_271 FILTER_LEN20_271	3.0e-009	   2.0e-012	         -26.95	         0.0	      128	       3982	        2058	      53606	  0.03214	9.9e-016	      1990
   1	FILTER_LEN20_272 FILTER_LEN20_272	3.3e-229	   2.2e-232	        -533.42	         0.0	       82	       3982	        2340	      53580	  0.02059	1.1e-235	      1990
   1	FILTER_LEN20_273 FILTER_LEN20_273	1.7e-193	   1.1e-196	        -451.20	         0.0	      116	       3982	        2874	      53713	  0.02913	5.6e-200	      1990
   1	FILTER_LEN20_274 FILTER_LEN20_274	2.4e-068	   1.6e-071	        -163.00	         0.0	      108	       3982	        2200	      53843	  0.02712	8.1e-075	      1990
   1	FILTER_LEN20_275 FILTER_LEN20_275	8.1e-016	   5.4e-019	         -42.06	         0.0	       82	       3982	        1441	      53832	  0.02059	2.7e-022	      1990
   1	FILTER_LEN20_278 FILTER_LEN20_278	3.3e-015	   2.2e-018	         -40.66	         0.0	       96	       3982	        1650	      53825	  0.02411	1.1e-021	      1990
   1	FILTER_LEN20_279 FILTER_LEN20_279	3.0e-103	   2.0e-106	        -243.37	         0.0	       90	       3982	        2058	      53833	  0.02260	1.0e-109	      1990
   1	FILTER_LEN20_280 FILTER_LEN20_280	7.3e-169	   4.9e-172	        -394.46	         0.0	       56	       3982	        1643	      53620	  0.01406	2.4e-175	      1990
   1	FILTER_LEN20_281 FILTER_LEN20_281	3.0e-013	   2.0e-016	         -36.15	         0.0	      100	       3982	        1693	      53867	  0.02511	1.0e-019	      1990
   1	FILTER_LEN20_285 FILTER_LEN20_285	5.1e-009	   3.4e-012	         -26.41	         0.0	     1154	       3982	       16440	      53852	  0.28980	1.7e-015	      1990
   1	FILTER_LEN20_286 FILTER_LEN20_286	5.5e-992	   3.6e-995	       -2289.78	         0.0	       76	       3982	        3774	      52801	  0.01909	1.8e-998	      1990
   1	FILTER_LEN20_288 FILTER_LEN20_288	9.9e-014	   6.6e-017	         -37.25	         0.0	      274	       3982	        4255	      53862	  0.06881	3.3e-020	      1990
   1	FILTER_LEN20_289 FILTER_LEN20_289	6.0e-035	   4.0e-038	         -86.12	         0.0	       84	       3982	        1613	      53870	  0.02109	2.0e-041	      1990
   1	FILTER_LEN20_290 FILTER_LEN20_290	1.5e-272	   1.0e-275	        -633.19	         0.0	       50	       3982	        1753	      52300	  0.01256	5.1e-279	      1990
   1	FILTER_LEN20_293 FILTER_LEN20_293	1.7e-351	   1.1e-354	        -814.99	         0.0	       88	       3982	        2806	      53763	  0.02210	5.7e-358	      1990
   1	FILTER_LEN20_295 FILTER_LEN20_295	1.2e-150	   7.9e-154	        -352.53	         0.0	       50	       3982	        1474	      53869	  0.01256	4.0e-157	      1990
   1	FILTER_LEN20_297 FILTER_LEN20_297	5.6e-049	   3.8e-052	        -118.41	         0.0	      102	       3982	        1989	      53794	  0.02562	1.9e-055	      1990
   1	FILTER_LEN20_300 FILTER_LEN20_300	1.3e-643	   8.9e-647	       -1487.58	         0.0	      100	       3982	        3690	      52325	  0.02511	4.5e-650	      1990
   1	FILTER_LEN20_301 FILTER_LEN20_301	1.1e-229	   7.3e-233	        -534.51	         0.0	       74	       3982	        2151	      52533	  0.01858	3.7e-236	      1990
   1	FILTER_LEN20_302 FILTER_LEN20_302	6.7e-008	   4.5e-011	         -23.83	         0.0	     1002	       3982	       14321	      53870	  0.25163	2.2e-014	      1990
   1	FILTER_LEN20_303 FILTER_LEN20_303	3.2e-284	   2.1e-287	        -660.09	         0.0	      112	       3982	        3083	      53300	  0.02813	1.1e-290	      1990
   1	FILTER_LEN20_305 FILTER_LEN20_305	7.4e-018	   4.9e-021	         -46.76	         0.0	       58	       3982	        1082	      53830	  0.01457	2.5e-024	      1990
   1	FILTER_LEN20_308 FILTER_LEN20_308	4.0e-176	   2.6e-179	        -411.19	         0.0	       98	       3982	        2474	      53558	  0.02461	1.3e-182	      1990
   1	FILTER_LEN20_312 FILTER_LEN20_312	1.4e-412	   9.1e-416	        -955.66	         0.0	       54	       3982	        2153	      52606	  0.01356	4.6e-419	      1990
   1	FILTER_LEN20_314 FILTER_LEN20_314	1.6e-007	   1.1e-010	         -22.96	         0.0	      290	       3982	        4375	      53806	  0.07283	5.3e-014	      1990
   1	FILTER_LEN20_316 FILTER_LEN20_316	7.2e-034	   4.8e-037	         -83.63	         0.0	      308	       3982	        5013	      53870	  0.07735	2.4e-040	      1990
   1	FILTER_LEN20_317 FILTER_LEN20_317	4.4e-076	   2.9e-079	        -180.83	         0.0	       36	       3982	         965	      53829	  0.00904	1.5e-082	      1990
   1	FILTER_LEN20_318 FILTER_LEN20_318	5.2e-015	   3.5e-018	         -40.20	         0.0	      366	       3982	        5597	      53873	  0.09191	1.7e-021	      1990
   1	FILTER_LEN20_320 FILTER_LEN20_320	2.6e-318	   1.7e-321	        -738.59	         0.0	       50	       3982	        1867	      52844	  0.01256	8.6e-325	      1990
   1	FILTER_LEN20_321 FILTER_LEN20_321	7.4e-007	   4.9e-010	         -21.43	         0.0	       26	       3982	         496	      53873	  0.00653	2.5e-013	      1990
   1	FILTER_LEN20_324 FILTER_LEN20_324	3.6e-053	   2.4e-056	        -128.07	         0.0	      106	       3982	        2081	      53868	  0.02662	1.2e-059	      1990
   1	FILTER_LEN20_326 FILTER_LEN20_326	1.1e-139	   7.0e-143	        -327.32	         0.0	       64	       3982	        1708	      53512	  0.01607	3.5e-146	      1990
   1	FILTER_LEN20_328 FILTER_LEN20_328	5.8e-344	   3.8e-347	        -797.65	         0.0	       74	       3982	        2482	      53613	  0.01858	1.9e-350	      1990
   1	FILTER_LEN20_329 FILTER_LEN20_329	4.4e-151	   3.0e-154	        -353.51	         0.0	       42	       3982	        1305	      53571	  0.01055	1.5e-157	      1990
   1	FILTER_LEN20_331 FILTER_LEN20_331	2.5e-435	   1.7e-438	       -1008.01	         0.0	      104	       3982	        3352	      53623	  0.02612	8.5e-442	      1990
   1	FILTER_LEN20_333 FILTER_LEN20_333	1.8e-608	   1.2e-611	       -1406.70	         0.0	       72	       3982	        2959	      52093	  0.01808	6.0e-615	      1990
   1	FILTER_LEN20_334 FILTER_LEN20_334	3.3e-016	   2.2e-019	         -42.97	         0.0	       86	       3982	        1507	      53868	  0.02160	1.1e-022	      1990
   1	FILTER_LEN20_336 FILTER_LEN20_336	9.9e-130	   6.6e-133	        -304.35	         0.0	       94	       3982	        2234	      53724	  0.02361	3.3e-136	      1990
   1	FILTER_LEN20_338 FILTER_LEN20_338	4.9e-144	   3.2e-147	        -337.30	         0.0	       80	       3982	        2035	      53868	  0.02009	1.6e-150	      1990
   1	FILTER_LEN20_339 FILTER_LEN20_339	1.0e-1200	   6.8e-1204	       -2770.39	         0.0	       48	       3982	        3285	      53518	  0.01205	3.4e-1207	      1990
   1	FILTER_LEN20_341 FILTER_LEN20_341	2.9e-129	   2.0e-132	        -303.27	         0.0	       40	       3982	        1208	      53871	  0.01005	9.9e-136	      1990
   1	FILTER_LEN20_342 FILTER_LEN20_342	7.8e-319	   5.2e-322	        -739.79	         0.0	      108	       3982	        3121	      53642	  0.02712	2.6e-325	      1990
   1	FILTER_LEN20_344 FILTER_LEN20_344	1.4e-345	   9.5e-349	        -801.35	         0.0	       42	       3982	        1753	      53814	  0.01055	4.8e-352	      1990
   1	FILTER_LEN20_345 FILTER_LEN20_345	1.4e-441	   9.5e-445	       -1022.40	         0.0	       86	       3982	        2961	      53112	  0.02160	4.8e-448	      1990
   1	FILTER_LEN20_347 FILTER_LEN20_347	2.0e-145	   1.4e-148	        -340.47	         0.0	      134	       3982	        3006	      53731	  0.03365	6.8e-152	      1990
   1	FILTER_LEN20_349 FILTER_LEN20_349	1.8e-519	   1.2e-522	       -1201.75	         0.0	       82	       3982	        3046	      53100	  0.02059	6.1e-526	      1990
   1	FILTER_LEN20_350 FILTER_LEN20_350	5.6e-049	   3.7e-052	        -118.41	         0.0	       98	       3982	        1921	      53709	  0.02461	1.9e-055	      1990
   1	FILTER_LEN20_354 FILTER_LEN20_354	5.2e-007	   3.5e-010	         -21.78	         0.0	       16	       3982	         330	      53471	  0.00402	1.7e-013	      1990
   1	FILTER_LEN20_355 FILTER_LEN20_355	1.4e-393	   9.2e-397	        -911.91	         0.0	       74	       3982	        2535	      51539	  0.01858	4.6e-400	      1990
   1	FILTER_LEN20_356 FILTER_LEN20_356	3.1e-100	   2.1e-103	        -236.44	         0.0	       46	       3982	        1175	      50002	  0.01155	1.0e-106	      1990
   1	FILTER_LEN20_357 FILTER_LEN20_357	1.0e-104	   6.8e-108	        -246.76	         0.0	      104	       3982	        2310	      53848	  0.02612	3.4e-111	      1990
   1	FILTER_LEN20_361 FILTER_LEN20_361	3.5e-029	   2.3e-032	         -72.84	         0.0	      332	       3982	        5309	      53869	  0.08338	1.2e-035	      1990
   1	FILTER_LEN20_362 FILTER_LEN20_362	2.4e-018	   1.6e-021	         -47.88	         0.0	      108	       3982	        1862	      53847	  0.02712	8.0e-025	      1990
   1	FILTER_LEN20_363 FILTER_LEN20_363	4.9e-562	   3.2e-565	       -1299.78	         0.0	       74	       3982	        2961	      53475	  0.01858	1.6e-568	      1990
   1	FILTER_LEN20_364 FILTER_LEN20_364	1.0e-083	   7.0e-087	        -198.38	         0.0	       48	       3982	        1220	      53796	  0.01205	3.5e-090	      1990
   1	FILTER_LEN20_369 FILTER_LEN20_369	4.0e-033	   2.7e-036	         -81.90	         0.0	      122	       3982	        2081	      50470	  0.03064	1.4e-039	      1990
   1	FILTER_LEN20_372 FILTER_LEN20_372	3.5e-384	   2.3e-387	        -890.27	         0.0	       82	       3982	        2731	      52936	  0.02059	1.2e-390	      1990
   1	FILTER_LEN20_373 FILTER_LEN20_373	1.8e-831	   1.2e-834	       -1920.18	         0.0	       94	       3982	        3961	      53065	  0.02361	6.0e-838	      1990
   1	FILTER_LEN20_374 FILTER_LEN20_374	8.7e-006	   5.8e-009	         -18.96	         0.0	     3972	       3982	       53804	      53867	  0.99749	2.9e-012	      1990
   1	FILTER_LEN20_378 FILTER_LEN20_378	3.3e-049	   2.2e-052	        -118.95	         0.0	       48	       3982	        1083	      53754	  0.01205	1.1e-055	      1990
   1	FILTER_LEN20_380 FILTER_LEN20_380	6.8e-183	   4.5e-186	        -426.77	         0.0	      110	       3982	        2719	      53557	  0.02762	2.3e-189	      1990
   1	FILTER_LEN20_381 FILTER_LEN20_381	6.8e-019	   4.5e-022	         -49.15	         0.0	       28	       3982	         595	      53639	  0.00703	2.3e-025	      1990
   1	FILTER_LEN20_383 FILTER_LEN20_383	2.9e-051	   1.9e-054	        -123.67	         0.0	       72	       3982	        1506	      53789	  0.01808	9.8e-058	      1990
   1	FILTER_LEN20_385 FILTER_LEN20_385	1.2e-106	   8.2e-110	        -251.18	         0.0	       44	       3982	        1220	      53793	  0.01105	4.1e-113	      1990
   1	FILTER_LEN20_393 FILTER_LEN20_393	1.8e-279	   1.2e-282	        -649.13	         0.0	       98	       3982	        2803	      53518	  0.02461	6.1e-286	      1990
   1	FILTER_LEN20_394 FILTER_LEN20_394	2.1e-016	   1.4e-019	         -43.43	         0.0	      192	       3982	        1289	      20253	  0.04822	6.9e-023	      1990
   1	FILTER_LEN20_395 FILTER_LEN20_395	4.6e-053	   3.1e-056	        -127.82	         0.0	      190	       3982	        2847	      43696	  0.04771	1.5e-059	      1990
   1	FILTER_LEN20_396 FILTER_LEN20_396	5.3e-047	   3.6e-050	        -113.86	         0.0	       74	       3982	        1510	      53481	  0.01858	1.8e-053	      1990
   1	FILTER_LEN20_397 FILTER_LEN20_397	5.7e-309	   3.8e-312	        -717.07	         0.0	      126	       3982	        3395	      52557	  0.03164	1.9e-315	      1990
   1	FILTER_LEN20_399 FILTER_LEN20_399	2.7e-020	   1.8e-023	         -52.37	         0.0	      148	       3982	        2486	      53836	  0.03717	9.1e-027	      1990
   1	FILTER_LEN20_400 FILTER_LEN20_400	7.4e-333	   4.9e-336	        -772.08	         0.0	       78	       3982	        2545	      53737	  0.01959	2.5e-339	      1990
   1	FILTER_LEN20_401 FILTER_LEN20_401	3.6e-014	   2.4e-017	         -38.26	         0.0	      510	       3982	        7627	      53870	  0.12808	1.2e-020	      1990
   1	FILTER_LEN20_402 FILTER_LEN20_402	1.0e-143	   6.9e-147	        -336.55	         0.0	      150	       3982	        3278	      53807	  0.03767	3.5e-150	      1990
   1	FILTER_LEN20_404 FILTER_LEN20_404	1.4e-340	   9.5e-344	        -789.84	         0.0	      102	       3982	        3024	      52685	  0.02562	4.8e-347	      1990
   1	FILTER_LEN20_405 FILTER_LEN20_405	6.9e-006	   4.6e-009	         -19.20	         0.0	      536	       3982	        7750	      53477	  0.13461	2.3e-012	      1990
   1	FILTER_LEN20_406 FILTER_LEN20_406	2.6e-025	   1.7e-028	         -63.93	         0.0	       46	       3982	         934	      53867	  0.01155	8.6e-032	      1990
   1	FILTER_LEN20_407 FILTER_LEN20_407	3.4e-585	   2.2e-588	       -1353.11	         0.0	       58	       3982	        2604	      53296	  0.01457	1.1e-591	      1990
   1	FILTER_LEN20_412 FILTER_LEN20_412	3.4e-191	   2.2e-194	        -445.89	         0.0	      122	       3982	        2973	      53662	  0.03064	1.1e-197	      1990
   1	FILTER_LEN20_416 FILTER_LEN20_416	4.1e-301	   2.7e-304	        -698.98	         0.0	      176	       3982	        4333	      53302	  0.04420	1.4e-307	      1990
   1	FILTER_LEN20_417 FILTER_LEN20_417	8.8e-017	   5.9e-020	         -44.28	         0.0	       32	       3982	         650	      53565	  0.00804	3.0e-023	      1990
   1	FILTER_LEN20_418 FILTER_LEN20_418	4.2e-177	   2.8e-180	        -413.44	         0.0	       84	       3982	        2220	      53738	  0.02109	1.4e-183	      1990
   1	FILTER_LEN20_420 FILTER_LEN20_420	8.2e-125	   5.5e-128	        -293.03	         0.0	       80	       3982	        1963	      53777	  0.02009	2.7e-131	      1990
   1	FILTER_LEN20_424 FILTER_LEN20_424	3.3e-022	   2.2e-025	         -56.79	         0.0	      264	       3982	        4204	      53541	  0.06630	1.1e-028	      1990
   1	FILTER_LEN20_427 FILTER_LEN20_427	4.8e-089	   3.2e-092	        -210.68	         0.0	       44	       3982	        1164	      53873	  0.01105	1.6e-095	      1990
   1	FILTER_LEN20_428 FILTER_LEN20_428	3.1e-237	   2.1e-240	        -551.90	         0.0	      120	       3982	        3093	      53517	  0.03014	1.0e-243	      1990
   1	FILTER_LEN20_431 FILTER_LEN20_431	3.5e-071	   2.3e-074	        -169.54	         0.0	       44	       3982	        1101	      53866	  0.01105	1.2e-077	      1990
   1	FILTER_LEN20_432 FILTER_LEN20_432	8.3e-091	   5.5e-094	        -214.74	         0.0	       52	       3982	        1319	      53722	  0.01306	2.8e-097	      1990
   1	FILTER_LEN20_437 FILTER_LEN20_437	8.7e-194	   5.8e-197	        -451.85	         0.0	       86	       3982	        2311	      53660	  0.02160	2.9e-200	      1990
   1	FILTER_LEN20_438 FILTER_LEN20_438	2.6e-261	   1.7e-264	        -607.33	         0.0	       54	       3982	        1844	      53631	  0.01356	8.7e-268	      1990
   1	FILTER_LEN20_440 FILTER_LEN20_440	8.0e-227	   5.3e-230	        -527.92	         0.0	       74	       3982	        2003	      47624	  0.01858	2.7e-233	      1990
   1	FILTER_LEN20_442 FILTER_LEN20_442	3.9e-013	   2.6e-016	         -35.89	         0.0	      570	       3982	        8451	      53868	  0.14314	1.3e-019	      1990
   1	FILTER_LEN20_444 FILTER_LEN20_444	1.4e-022	   9.5e-026	         -57.61	         0.0	       94	       3982	        1663	      53114	  0.02361	4.8e-029	      1990
   1	FILTER_LEN20_445 FILTER_LEN20_445	8.1e-045	   5.4e-048	        -108.83	         0.0	       46	       3982	        1030	      53847	  0.01155	2.7e-051	      1990
   1	FILTER_LEN20_446 FILTER_LEN20_446	6.4e-359	   4.2e-362	        -832.09	         0.0	      114	       3982	        3320	      52808	  0.02863	2.1e-365	      1990
   1	FILTER_LEN20_448 FILTER_LEN20_448	7.4e-149	   4.9e-152	        -348.40	         0.0	       72	       3982	        1898	      53780	  0.01808	2.5e-155	      1990
   1	FILTER_LEN20_450 FILTER_LEN20_450	1.6e-327	   1.1e-330	        -759.79	         0.0	       70	       3982	        2356	      53654	  0.01758	5.3e-334	      1990
   1	FILTER_LEN20_451 FILTER_LEN20_451	1.4e-006	   9.2e-010	         -20.81	         0.0	       18	       3982	         363	      53862	  0.00452	4.6e-013	      1990
   1	FILTER_LEN20_452 FILTER_LEN20_452	5.3e-084	   3.6e-087	        -199.05	         0.0	      268	       3982	        4639	      51134	  0.06730	1.8e-090	      1990
   1	FILTER_LEN20_453 FILTER_LEN20_453	9.1e-793	   6.1e-796	       -1831.05	         0.0	       76	       3982	        3450	      53385	  0.01909	3.1e-799	      1990
   1	FILTER_LEN20_454 FILTER_LEN20_454	1.2e-156	   8.0e-160	        -366.34	         0.0	       30	       3982	        1062	      53825	  0.00753	4.0e-163	      1990
   1	FILTER_LEN20_456 FILTER_LEN20_456	1.7e-220	   1.2e-223	        -513.33	         0.0	       78	       3982	        2238	      53711	  0.01959	5.8e-227	      1990
   1	FILTER_LEN20_457 FILTER_LEN20_457	8.0e-011	   5.4e-014	         -30.56	         0.0	       26	       3982	         520	      53830	  0.00653	2.7e-017	      1990
   1	FILTER_LEN20_458 FILTER_LEN20_458	3.0e-296	   2.0e-299	        -687.78	         0.0	      122	       3982	        3310	      53237	  0.03064	1.0e-302	      1990
   1	FILTER_LEN20_460 FILTER_LEN20_460	2.0e-368	   1.3e-371	        -853.98	         0.0	       90	       3982	        2860	      52904	  0.02260	6.6e-375	      1990
   1	FILTER_LEN20_462 FILTER_LEN20_462	2.2e-068	   1.5e-071	        -163.10	         0.0	      106	       3982	        2167	      53858	  0.02662	7.3e-075	      1990
   1	FILTER_LEN20_465 FILTER_LEN20_465	3.7e-059	   2.5e-062	        -141.85	         0.0	       12	       3982	         422	      53485	  0.00301	1.2e-065	      1990
   1	FILTER_LEN20_466 FILTER_LEN20_466	1.0e-415	   7.0e-419	        -962.84	         0.0	      144	       3982	        4077	      52940	  0.03616	3.5e-422	      1990
   1	FILTER_LEN20_468 FILTER_LEN20_468	8.7e-411	   5.8e-414	        -951.51	         0.0	       76	       3982	        2682	      53523	  0.01909	2.9e-417	      1990
   1	FILTER_LEN20_469 FILTER_LEN20_469	3.6e-208	   2.4e-211	        -484.98	         0.0	      108	       3982	        2767	      53435	  0.02712	1.2e-214	      1990
   1	FILTER_LEN20_470 FILTER_LEN20_470	2.6e-055	   1.7e-058	        -133.00	         0.0	      122	       3982	        2338	      53448	  0.03064	8.8e-062	      1990
   1	FILTER_LEN20_474 FILTER_LEN20_474	4.8e-283	   3.2e-286	        -657.38	         0.0	       84	       3982	        2534	      53586	  0.02109	1.6e-289	      1990
   1	FILTER_LEN20_476 FILTER_LEN20_476	6.5e-428	   4.3e-431	        -990.95	         0.0	      178	       3982	        4649	      51154	  0.04470	2.2e-434	      1990
   1	FILTER_LEN20_477 FILTER_LEN20_477	4.4e-497	   2.9e-500	       -1150.22	         0.0	       78	       3982	        2909	      53211	  0.01959	1.5e-503	      1990
   1	FILTER_LEN20_479 FILTER_LEN20_479	1.6e-134	   1.1e-137	        -315.38	         0.0	       96	       3982	        2291	      53799	  0.02411	5.4e-141	      1990
   1	FILTER_LEN20_481 FILTER_LEN20_481	2.1e-015	   1.4e-018	         -41.09	         0.0	      312	       3982	        4789	      53402	  0.07835	7.2e-022	      1990
   1	FILTER_LEN20_484 FILTER_LEN20_484	5.7e-099	   3.8e-102	        -233.53	         0.0	       78	       3982	        1828	      53853	  0.01959	1.9e-105	      1990
   1	FILTER_LEN20_486 FILTER_LEN20_486	2.8e-086	   1.9e-089	        -204.31	         0.0	       84	       3982	        1878	      53787	  0.02109	9.3e-093	      1990
   1	FILTER_LEN20_487 FILTER_LEN20_487	6.8e-305	   4.5e-308	        -707.69	         0.0	      172	       3982	        4233	      52618	  0.04319	2.3e-311	      1990
   1	FILTER_LEN20_488 FILTER_LEN20_488	4.5e-035	   3.0e-038	         -86.40	         0.0	       42	       3982	         866	      50208	  0.01055	1.5e-041	      1990
   1	FILTER_LEN20_490 FILTER_LEN20_490	2.2e-723	   1.5e-726	       -1671.30	         0.0	      112	       3982	        4061	      50925	  0.02813	7.3e-730	      1990
   1	FILTER_LEN20_491 FILTER_LEN20_491	1.5e-188	   9.7e-192	        -439.82	         0.0	      196	       3982	        4262	      53693	  0.04922	4.9e-195	      1990
   1	FILTER_LEN20_494 FILTER_LEN20_494	1.4e-075	   9.3e-079	        -179.68	         0.0	      244	       3982	        4354	      52952	  0.06128	4.7e-082	      1990
   1	FILTER_LEN20_495 FILTER_LEN20_495	8.4e-078	   5.6e-081	        -184.79	         0.0	       42	       3982	        1085	      53753	  0.01055	2.8e-084	      1990
##
# Detailed descriptions of columns in this file:
#
# db:	The name of the database (file name) that contains the motif.
# id:	A name for the motif that is unique in the motif database file.
# alt:	An alternate name of the motif that may be provided 
#	in the motif database file.
# E-value:	The expected number motifs that would have least one 
#	region as enriched for best matches to the motif as the reported region.
#	The E-value is the p-value multiplied by the number of motifs in the
#	input database(s).
# adj_p-value:	The probability that any tested region would be as enriched for
#	best matches to this motif as the reported region is.
#	By default the p-value is calculated by using the one-tailed binomial
#	test on the number of sequences with a match to the motif 
#	that have their best match in the reported region, corrected for
#	the number of regions and score thresholds tested.
#	The test assumes that the probability that the best match in a sequence
#	falls in the region is the region width divided by the
#	number of places a motif
#	can align in the sequence (sequence length minus motif width plus 1).
#	When CentriMo is run in discriminative mode with a negative
#	set of sequences, the p-value of a region is calculated
#	using the Fisher exact test on the 
#	enrichment of best matches in the positive sequences relative
#	to the negative sequences, corrected
#	for the number of regions and score thresholds tested.
#	The test assumes that the probability that the best match (if any)
#	falls into a given region
#	is the same for all positive and negative sequences.
# log_adj_p-value:	Log of adjusted p-value.
# bin_location:	Location of the center of the most enriched region.
# bin_width:	The width (in sequence positions) of the most enriched region.
#	A best match to the motif is counted as being in the region if the
#	center of the motif falls in the region.
# total_width:	The window maximal size which can be reached for this motif:
#		rounded(sequence length - motif length +1)/2
# sites_in_bin:	The number of (positive) sequences whose best match to the motif
#	falls in the reported region.
#	Note: This number may be less than the number of
#	(positive) sequences that have a best match in the region.
#	The reason for this is that a sequence may have many matches that score
#	equally best.
#	If n matches have the best score in a sequence, 1/n is added to the
#	appropriate bin for each match.
# total_sites:	The number of sequences containing a match to the motif
#	above the score threshold.
# p_success:	The probability of falling in the enriched window:
#		bin width / total width
# p-value:	The uncorrected p-value before it gets adjusted to the
#	number of multiple tests to give the adjusted p-value.
# mult_tests:	This is the number of multiple tests (n) done for this motif.
#	It was used to correct the original p-value of a region for
#	multiple tests using the formula:
#		p' = 1 - (1-p)^n where p is the uncorrected p-value.
#	The number of multiple tests is the number of regions
#	considered times the number of score thresholds considered.
#	It depends on the motif length, sequence length, and the type of
#	optimizations being done (central enrichment, local enrichment,
#	score optimization).
